"word","sentiment"
"molestation","fear"
"molestation","negative"
"molestation","sadness"
"gotejante","anticipation"
"gotejante","positive"
"inclinado","anticipation"
"inclinado","positive"
"aprender","anger"
"aprender","anticipation"
"aprender","joy"
"aprender","positive"
"aprender","surprise"
"aprender","trust"
"Aprendendo","positive"
"Aprendendo","trust"
"sair","disgust"
"sair","negative"
"conferencista","trust"
"sanguessuga","negative"
"sanguessugas","negative"
"sanguessugas","sadness"
"leer","fear"
"leer","negative"
"desconfiado","anger"
"desconfiado","disgust"
"desconfiado","fear"
"desconfiado","negative"
"desconfiado","surprise"
"margem de manobra","positive"
"legal","anger"
"legal","negative"
"legal","sadness"
"moorings","trust"
"legalizado","negative"
"lendário","anger"
"lendário","positive"
"lendário","trust"
"legibilidade","positive"
"legibilidade","trust"
"legível","anger"
"legível","anticipation"
"legível","disgust"
"legível","joy"
"legível","positive"
"legível","surprise"
"legível","trust"
"legislador","negative"
"legislador","sadness"
"legislatura","anger"
"legislatura","disgust"
"legislatura","fear"
"legislatura","negative"
"legislatura","sadness"
"legitimidade","disgust"
"legitimidade","fear"
"legitimidade","negative"
"legitimidade","sadness"
"lazer","negative"
"lazer","sadness"
"vagaroso","anticipation"
"lema","negative"
"limão","negative"
"emprestador","anticipation"
"leniente","negative"
"mortal","negative"
"lepra","anger"
"lepra","fear"
"lepra","negative"
"lepra","sadness"
"lésbica","positive"
"diminuir","fear"
"mortgagee","trust"
"menor","fear"
"lição","anticipation"
"lição","disgust"
"lição","fear"
"lição","negative"
"lição","sadness"
"letal","fear"
"letal","negative"
"letal","sadness"
"letargia","anger"
"carta","anger"
"carta","disgust"
"carta","negative"
"com letras","anticipation"
"com letras","joy"
"com letras","negative"
"com letras","positive"
"com letras","sadness"
"com letras","trust"
"leucemia","joy"
"leucemia","positive"
"leucemia","trust"
"levee","anticipation"
"nível","positive"
"alavancagem","anticipation"
"imposição","negative"
"imposição","sadness"
"mournful","anger"
"mournful","fear"
"mournful","negative"
"mournful","sadness"
"sensual","negative"
"sensual","sadness"
"ligação","surprise"
"mentiroso","disgust"
"difamação","positive"
"mover","positive"
"liberal","disgust"
"liberal","negative"
"libertar","disgust"
"libertação","disgust"
"mud","negative"
"liberdade","negative"
"muddled","negative"
"biblioteca","disgust"
"biblioteca","negative"
"lamber","anger"
"lamber","disgust"
"lamber","negative"
"mentira","anger"
"mentira","fear"
"mentira","negative"
"mentira","positive"
"mentira","sadness"
"tenente","anger"
"tenente","negative"
"tenente","trust"
"sangue vital","fear"
"sangue vital","negative"
"sem vida","negative"
"farol","negative"
"relâmpago","anger"
"relâmpago","disgust"
"relâmpago","fear"
"relâmpago","negative"
"relâmpago","sadness"
"relâmpago","surprise"
"gosto","anger"
"gosto","disgust"
"gosto","fear"
"gosto","negative"
"gosto","sadness"
"limitado","anger"
"limitado","disgust"
"limitado","fear"
"limitado","negative"
"limitado","sadness"
"limitado","surprise"
"mole","disgust"
"mole","negative"
"mole","sadness"
"linhas","positive"
"atrasar","joy"
"atrasar","positive"
"atrasar","sadness"
"linguista","anger"
"linguista","anticipation"
"linguista","joy"
"linguista","positive"
"linguista","sadness"
"linguista","surprise"
"linguista","trust"
"lint","fear"
"leão","negative"
"licor","disgust"
"licor","negative"
"apático","anticipation"
"apático","positive"
"mutant","negative"
"ágil","disgust"
"ágil","negative"
"mutilation","anger"
"mutilation","disgust"
"mutilation","fear"
"mutilation","negative"
"mutilation","sadness"
"litigante","anger"
"litigante","disgust"
"litigante","fear"
"litigante","negative"
"litigante","surprise"
"litigar","anger"
"litigar","negative"
"litígio","positive"
"litigioso","fear"
"litigioso","negative"
"lixo","anger"
"lixo","negative"
"lixo","sadness"
"mysterious","anticipation"
"mysterious","fear"
"mysterious","surprise"
"lívido","anticipation"
"lívido","surprise"
"pão","surprise"
"preguiçoso","negative"
"preguiçoso","surprise"
"nadir","negative"
"relutante","anger"
"relutante","negative"
"detestar","negative"
"nameless","disgust"
"nameless","negative"
"repugnância","joy"
"repugnância","positive"
"repugnante","sadness"
"nappy","disgust"
"nappy","negative"
"lobista","negative"
"localizar","anticipation"
"trancar","anger"
"trancar","disgust"
"trancar","fear"
"trancar","negative"
"trancar","sadness"
"gafanhoto","trust"
"alojamento","positive"
"naughty","negative"
"sublime","disgust"
"sublime","negative"
"lógico","disgust"
"lógico","negative"
"lógico","sadness"
"solitário","anticipation"
"solitário","positive"
"solidão","anticipation"
"solidão","trust"
"solitário","negative"
"neatly","positive"
"solitário","sadness"
"nectar","positive"
"longo","negative"
"longevidade","positive"
"saudade","negative"
"loo","disgust"
"loo","fear"
"loo","negative"
"loo","sadness"
"loo","surprise"
"tear","anger"
"tear","negative"
"loon","negative"
"loon","sadness"
"maluco","negative"
"saque","anger"
"saque","disgust"
"saque","negative"
"saque","sadness"
"senhor","negative"
"senhoria","negative"
"perder","negative"
"perdendo","negative"
"perda","positive"
"perda","trust"
"perdido","positive"
"negro","negative"
"negro","sadness"
"loteria","anticipation"
"loteria","positive"
"loteria","trust"
"loudness","anticipation"
"nepotism","anger"
"nepotism","disgust"
"nepotism","negative"
"nepotism","sadness"
"salão","positive"
"piolho","anticipation"
"piolho","fear"
"piolho","negative"
"adorável","fear"
"nest","trust"
"amor","positive"
"amor","trust"
"adorável","anger"
"adorável","fear"
"adorável","negative"
"adorável","sadness"
"nettle","anger"
"nettle","disgust"
"nettle","negative"
"fazer amor","anticipation"
"amante","fear"
"amante","negative"
"amante","sadness"
"amoroso","fear"
"amoroso","negative"
"amoroso","sadness"
"mais baixo","disgust"
"mais baixo","fear"
"mais baixo","negative"
"abaixando","anticipation"
"abaixando","trust"
"mais baixo","trust"
"newcomer","fear"
"newcomer","surprise"
"Planícies","disgust"
"Planícies","negative"
"humilde","negative"
"nightmare","fear"
"nightmare","negative"
"fiel","negative"
"nobility","anticipation"
"nobility","positive"
"nobility","trust"
"fidelidade","positive"
"fidelidade","trust"
"nobleman","positive"
"nobleman","trust"
"sorte","negative"
"por sorte","anger"
"por sorte","negative"
"ridículo","positive"
"calmaria","anger"
"calmaria","anticipation"
"calmaria","fear"
"calmaria","negative"
"calmaria","sadness"
"pesado","negative"
"nonsensical","negative"
"nonsensical","sadness"
"caroço","negative"
"caroço","sadness"
"grumoso","positive"
"loucura","disgust"
"notable","joy"
"notable","positive"
"notable","trust"
"lunático","positive"
"estocada","trust"
"tropeçar","positive"
"atrair","negative"
"atrair","sadness"
"chocante","anticipation"
"notion","positive"
"espreita","anger"
"espreita","disgust"
"espreita","fear"
"espreita","negative"
"espreita","positive"
"à espreita","positive"
"gostoso","disgust"
"gostoso","fear"
"gostoso","negative"
"exuberante","anger"
"exuberante","negative"
"luxúria","negative"
"brilho","negative"
"brilho","surprise"
"numb","negative"
"lascivo","positive"
"brilhante","negative"
"brilhante","sadness"
"nun","negative"
"nun","trust"
"sensual","positive"
"sensual","trust"
"nursery","joy"
"nursery","positive"
"nursery","trust"
"luxuriante","anger"
"luxuriante","anticipation"
"luxuriante","disgust"
"luxuriante","fear"
"luxuriante","joy"
"luxuriante","positive"
"luxuriante","trust"
"luxuoso","positive"
"luxuoso","sadness"
"luxo","negative"
"deitado","positive"
"linchamento","anticipation"
"linchamento","joy"
"linchamento","positive"
"linchamento","trust"
"lira","positive"
"lira","trust"
"lírico","positive"
"lírico","trust"
"maça","disgust"
"maça","negative"
"máquina","disgust"
"máquina","negative"
"máquina","sadness"
"louco","fear"
"louco","trust"
"obi","disgust"
"obi","fear"
"obi","negative"
"madden","negative"
"madden","sadness"
"madden","surprise"
"louco","negative"
"louco","sadness"
"objection","anger"
"objection","negative"
"loucura","negative"
"objective","anticipation"
"objective","positive"
"objective","trust"
"máfia","negative"
"máfia","trust"
"mago","anger"
"mago","anticipation"
"mago","disgust"
"mago","fear"
"mago","joy"
"mago","positive"
"mago","surprise"
"mago","trust"
"larva","fear"
"larva","negative"
"mágico","anger"
"mágico","fear"
"mágico","negative"
"mágico","sadness"
"mágico","anger"
"mágico","fear"
"mágico","negative"
"obliteration","fear"
"obliteration","negative"
"obliteration","sadness"
"magnético","anger"
"magnético","fear"
"magnético","negative"
"magnetismo","anger"
"magnetismo","disgust"
"magnetismo","negative"
"magnetismo","sadness"
"magnetita","disgust"
"magnetita","negative"
"magnificência","anger"
"magnificência","disgust"
"magnificência","negative"
"magnífico","negative"
"donzela","positive"
"enviar","anger"
"enviar","fear"
"enviar","negative"
"enviar","sadness"
"a Principal","trust"
"mainstay","negative"
"manutenção","anger"
"manutenção","fear"
"manutenção","negative"
"majestoso","negative"
"majestade","anger"
"majestade","negative"
"principal","joy"
"principal","positive"
"maioria","negative"
"improvisado","positive"
"improvisado","trust"
"doença","surprise"
"occult","disgust"
"occult","fear"
"occult","negative"
"Mal-estar","positive"
"Mal-estar","trust"
"malária","positive"
"malévolo","positive"
"prevaricação","disgust"
"malformação","disgust"
"malformação","negative"
"malformação","sadness"
"malformação","surprise"
"malícia","anger"
"malícia","disgust"
"malícia","fear"
"malícia","negative"
"malicioso","negative"
"maligno","anger"
"maligno","disgust"
"maligno","negative"
"malignidade","anger"
"malignidade","negative"
"malignidade","sadness"
"maligno","anger"
"maligno","disgust"
"maligno","fear"
"maligno","negative"
"maligno","sadness"
"offense","anger"
"offense","disgust"
"offense","fear"
"offense","negative"
"offense","sadness"
"negligência","anger"
"negligência","disgust"
"negligência","negative"
"mamma","positive"
"gerir","trust"
"gestão","negative"
"mandamus","positive"
"mandamus","trust"
"mandarim","trust"
"sarna","negative"
"mangle","anticipation"
"mangle","positive"
"masculinidade","positive"
"mania","disgust"
"mania","fear"
"mania","negative"
"maníaco","sadness"
"maníaco","anticipation"
"maníaco","negative"
"oligarchy","negative"
"manifestação","anticipation"
"manifestação","fear"
"manifestação","negative"
"manifestado","anticipation"
"manifestado","fear"
"manifestado","negative"
"manipular","negative"
"manipulação","fear"
"manipulação","negative"
"manipulação","positive"
"viril","positive"
"viril","trust"
"maná","anger"
"maná","negative"
"maná","sadness"
"educado","anticipation"
"onset","anticipation"
"maneiras","negative"
"homicídio","disgust"
"homicídio","negative"
"opaque","negative"
"manual","positive"
"opera","anger"
"opera","anticipation"
"opera","fear"
"opera","joy"
"opera","positive"
"opera","sadness"
"opera","surprise"
"opera","trust"
"fabricante","negative"
"estrume","fear"
"estrume","trust"
"opiate","negative"
"mar","anger"
"mar","negative"
"Março","anger"
"Março","disgust"
"Março","fear"
"Março","negative"
"Março","sadness"
"margem","anger"
"margem","anticipation"
"margem","disgust"
"margem","fear"
"margem","negative"
"marinho","joy"
"marinho","positive"
"marcado","anticipation"
"marcado","positive"
"comercializável","negative"
"maroon","anger"
"maroon","fear"
"maroon","negative"
"marquês","anger"
"marquês","negative"
"casamento","anger"
"casamento","disgust"
"casamento","fear"
"casamento","negative"
"casamento","sadness"
"medula","anger"
"medula","disgust"
"medula","fear"
"medula","negative"
"medula","sadness"
"casar","anger"
"casar","disgust"
"casar","fear"
"casar","negative"
"casar","sadness"
"marechal","anger"
"marechal","fear"
"marechal","negative"
"marechal","sadness"
"marcial","anticipation"
"marcial","joy"
"marcial","positive"
"marcial","surprise"
"marcial","trust"
"martingale","positive"
"martingale","trust"
"mártir","positive"
"martírio","positive"
"maravilha","anticipation"
"maravilha","positive"
"maravilha","trust"
"maravilhoso","positive"
"maravilhosamente","anger"
"maravilhosamente","disgust"
"maravilhosamente","fear"
"maravilhosamente","negative"
"masculino","anger"
"masculino","joy"
"masculino","positive"
"masculino","sadness"
"masculino","trust"
"masoquismo","positive"
"masoquismo","trust"
"massacre","anger"
"massacre","negative"
"massacre","surprise"
"orderly","positive"
"massagem","trust"
"mestre","anticipation"
"mestre","joy"
"mestre","positive"
"mestre","trust"
"obra-prima","fear"
"obra-prima","negative"
"domínio","anticipation"
"domínio","joy"
"organic","positive"
"casamenteiro","anticipation"
"casamenteiro","joy"
"casamenteiro","positive"
"casamenteiro","surprise"
"casamenteiro","trust"
"companheiro","positive"
"organized","positive"
"materialismo","anticipation"
"materialismo","joy"
"materialismo","positive"
"materialista","positive"
"materialista","surprise"
"materno","positive"
"matemático","positive"
"matrimônio","fear"
"matrimônio","negative"
"matrimônio","sadness"
"matrona","trust"
"mausoléu","negative"
"máxima","anger"
"máxima","negative"
"máxima","sadness"
"máximo","anger"
"máximo","fear"
"máximo","joy"
"máximo","negative"
"máximo","positive"
"máximo","sadness"
"máximo","surprise"
"prefeito","disgust"
"prefeito","fear"
"prefeito","negative"
"prefeito","sadness"
"Prado","positive"
"Meandros","anger"
"Meandros","fear"
"Meandros","negative"
"Meandros","surprise"
"sem significado","anticipation"
"sem significado","positive"
"sarampo","disgust"
"sarampo","negative"
"a medida","negative"
"medido","negative"
"medalha","fear"
"intrometer-se","anger"
"intrometer-se","disgust"
"intrometer-se","negative"
"mediar","surprise"
"mediação","fear"
"mediador","joy"
"mediador","negative"
"mediador","positive"
"médico","positive"
"ovation","negative"
